"(32, 22)",1
"(31, 38)",0
"(35, 35)",0
"(18, 25)",0
"(57, 18)",0
"(40, 54)",0
"(43, 35)",1
"(8, 31)",0
"(7, 57)",0
"(11, 58)",0
"(33, 9)",0
"(14, 21)",0
"(36, 2)",1
"(39, 55)",0
"(26, 24)",1
"(48, 5)",1
"(12, 27)",0
"(51, 16)",0
"(19, 59)",0
"(2, 1)",0
"(24, 46)",0
"(27, 11)",1
"(49, 26)",0
"(30, 4)",1
"(52, 49)",0
"(56, 52)",1
"(55, 4)",1
"(20, 26)",1
"(3, 34)",1
"(42, 11)",1
"(6, 29)",1
"(28, 42)",0
"(32, 45)",1
"(31, 47)",0
"(35, 40)",0
"(18, 16)",1
"(57, 27)",1
"(21, 5)",0
"(43, 24)",1
"(8, 6)",0
"(7, 54)",0
"(11, 51)",0
"(33, 2)",0
"(14, 28)",1
"(36, 9)",1
"(39, 44)",1
"(44, 57)",0
"(12, 18)",1
"(51, 25)",1
"(15, 7)",1
"(37, 22)",1
"(2, 24)",1
"(24, 53)",1
"(27, 0)",0
"(49, 19)",0
"(30, 15)",0
"(52, 56)",0
"(0, 46)",0
"(56, 59)",1
"(55, 29)",1
"(20, 33)",1
"(3, 43)",1
"(23, 52)",1
"(6, 20)",0
"(28, 33)",1
"(32, 36)",0
"(31, 20)",0
"(53, 39)",0
"(18, 11)",1
"(57, 28)",1
"(40, 36)",0
"(21, 14)",1
"(43, 17)",0
"(8, 13)",1
"(7, 47)",0
"(11, 40)",0
"(33, 27)",0
"(36, 48)",1
"(58, 5)",1
"(39, 37)",0
"(44, 48)",1
"(9, 18)",1
"(48, 51)",1
"(12, 9)",0
"(51, 30)",0
"(15, 12)",1
"(37, 31)",0
"(2, 19)",1
"(27, 25)",0
"(49, 20)",0
"(52, 7)",1
"(0, 37)",1
"(55, 26)",1
"(20, 40)",1
"(3, 16)",0
"(25, 35)",1
"(6, 15)",1
"(28, 56)",1
"(32, 59)",0
"(31, 29)",0
"(53, 32)",1
"(18, 2)",1
"(57, 37)",1
"(40, 43)",1
"(21, 23)",1
"(4, 49)",0
"(43, 22)",0
"(8, 52)",1
"(7, 36)",1
"(46, 1)",1
"(11, 33)",0
"(33, 28)",1
"(16, 52)",0
"(58, 12)",0
"(39, 34)",1
"(44, 47)",0
"(9, 27)",1
"(48, 42)",1
"(12, 0)",0
"(15, 21)",0
"(37, 24)",1
"(24, 3)",1
"(27, 30)",0
"(49, 13)",0
"(13, 31)",0
"(52, 14)",1
"(55, 19)",0
"(20, 55)",0
"(3, 25)",1
"(25, 36)",1
"(6, 6)",1
"(28, 55)",0
"(32, 50)",1
"(31, 26)",0
"(53, 41)",0
"(57, 46)",1
"(40, 18)",1
"(21, 16)",0
"(4, 56)",0
"(43, 15)",1
"(8, 59)",1
"(7, 29)",0
"(46, 8)",0
"(11, 38)",1
"(33, 21)",0
"(16, 43)",1
"(36, 38)",1
"(58, 23)",0
"(41, 53)",0
"(44, 38)",0
"(9, 28)",0
"(48, 33)",0
"(34, 12)",1
"(15, 18)",1
"(37, 1)",0
"(24, 10)",0
"(27, 23)",0
"(49, 6)",0
"(13, 24)",1
"(52, 21)",0
"(0, 51)",0
"(3, 30)",1
"(25, 45)",0
"(28, 14)",1
"(50, 31)",0
"(31, 3)",1
"(53, 50)",1
"(57, 55)",0
"(40, 25)",1
"(21, 25)",0
"(4, 39)",1
"(43, 4)",1
"(8, 34)",0
"(7, 26)",0
"(46, 19)",0
"(29, 41)",1
"(33, 46)",1
"(16, 34)",1
"(36, 45)",0
"(58, 30)",0
"(22, 8)",0
"(44, 29)",1
"(9, 5)",0
"(12, 54)",0
"(34, 7)",0
"(15, 27)",1
"(37, 10)",1
"(24, 17)",1
"(45, 58)",1
"(13, 17)",1
"(52, 28)",0
"(0, 10)",0
"(38, 27)",0
"(3, 7)",1
"(25, 54)",1
"(28, 5)",0
"(50, 22)",1
"(31, 8)",0
"(53, 59)",1
"(1, 45)",1
"(57, 56)",1
"(40, 0)",1
"(21, 34)",0
"(4, 46)",0
"(8, 41)",1
"(7, 19)",1
"(46, 26)",0
"(29, 34)",1
"(33, 39)",1
"(16, 25)",0
"(54, 42)",0
"(58, 25)",0
"(41, 39)",1
"(22, 3)",1
"(44, 20)",1
"(9, 14)",0
"(12, 45)",0
"(34, 30)",1
"(37, 51)",1
"(59, 10)",0
"(24, 24)",1
"(45, 51)",0
"(10, 23)",0
"(49, 48)",0
"(13, 10)",1
"(52, 27)",1
"(0, 1)",0
"(38, 18)",0
"(3, 12)",1
"(28, 28)",0
"(50, 17)",1
"(53, 4)",0
"(1, 38)",1
"(40, 7)",1
"(21, 43)",0
"(4, 21)",0
"(26, 38)",1
"(7, 8)",1
"(46, 29)",1
"(29, 59)",0
"(33, 56)",0
"(16, 16)",1
"(54, 45)",1
"(58, 32)",0
"(41, 40)",1
"(22, 26)",1
"(5, 50)",0
"(44, 19)",1
"(9, 55)",1
"(47, 6)",1
"(12, 36)",0
"(34, 25)",0
"(17, 55)",1
"(59, 3)",0
"(24, 31)",0
"(45, 44)",1
"(10, 30)",1
"(49, 41)",1
"(13, 3)",1
"(0, 24)",0
"(38, 21)",1
"(25, 0)",1
"(28, 27)",1
"(50, 8)",0
"(14, 34)",0
"(53, 13)",1
"(40, 14)",1
"(21, 52)",0
"(4, 28)",1
"(26, 33)",0
"(7, 1)",0
"(46, 36)",1
"(29, 52)",0
"(33, 49)",0
"(16, 23)",1
"(54, 36)",1
"(19, 2)",1
"(58, 43)",0
"(41, 17)",1
"(22, 29)",1
"(5, 59)",1
"(44, 10)",0
"(9, 56)",1
"(47, 15)",0
"(12, 35)",1
"(34, 16)",1
"(17, 40)",1
"(37, 37)",1
"(59, 24)",1
"(42, 48)",0
"(45, 37)",1
"(10, 25)",1
"(49, 34)",1
"(35, 19)",1
"(0, 31)",0
"(38, 12)",1
"(25, 9)",0
"(28, 18)",1
"(50, 3)",1
"(14, 37)",1
"(53, 22)",1
"(1, 48)",1
"(4, 27)",1
"(26, 40)",0
"(46, 47)",1
"(29, 13)",0
"(51, 32)",1
"(16, 14)",1
"(19, 11)",0
"(58, 50)",0
"(41, 26)",1
"(22, 20)",0
"(5, 36)",1
"(44, 1)",1
"(9, 33)",1
"(47, 20)",1
"(30, 52)",0
"(34, 43)",0
"(17, 33)",1
"(56, 4)",0
"(37, 46)",1
"(59, 17)",1
"(42, 59)",1
"(23, 15)",1
"(45, 30)",0
"(10, 0)",0
"(13, 53)",0
"(35, 24)",1
"(0, 22)",1
"(38, 7)",1
"(25, 18)",1
"(50, 58)",0
"(14, 44)",0
"(53, 31)",1
"(1, 9)",0
"(39, 28)",1
"(4, 2)",0
"(26, 51)",1
"(46, 54)",1
"(29, 6)",0
"(51, 41)",0
"(16, 5)",0
"(54, 54)",1
"(19, 16)",1
"(2, 40)",0
"(41, 3)",0
"(22, 47)",0
"(5, 45)",0
"(9, 42)",1
"(47, 29)",1
"(34, 34)",1
"(17, 26)",1
"(56, 11)",1
"(55, 45)",0
"(59, 22)",0
"(42, 34)",0
"(23, 4)",1
"(45, 23)",1
"(10, 11)",0
"(13, 46)",1
"(35, 1)",0
"(18, 59)",1
"(25, 27)",0
"(11, 24)",1
"(50, 53)",0
"(14, 55)",1
"(53, 24)",0
"(1, 2)",0
"(39, 21)",1
"(4, 9)",0
"(26, 58)",1
"(46, 57)",0
"(29, 31)",0
"(51, 46)",1
"(54, 9)",0
"(19, 25)",0
"(2, 35)",0
"(41, 4)",0
"(22, 38)",0
"(5, 22)",0
"(27, 41)",1
"(47, 26)",1
"(30, 38)",0
"(17, 19)",0
"(56, 18)",1
"(55, 42)",1
"(59, 47)",1
"(42, 45)",1
"(23, 29)",1
"(45, 16)",0
"(10, 50)",0
"(32, 11)",0
"(13, 39)",0
"(35, 6)",1
"(18, 50)",0
"(38, 49)",0
"(25, 28)",0
"(11, 17)",1
"(50, 44)",1
"(1, 27)",0
"(39, 18)",0
"(26, 5)",1
"(48, 26)",1
"(29, 24)",0
"(51, 55)",1
"(15, 37)",1
"(54, 0)",0
"(19, 30)",0
"(2, 58)",0
"(41, 13)",1
"(22, 57)",1
"(5, 31)",1
"(27, 46)",1
"(47, 35)",0
"(30, 41)",0
"(34, 52)",0
"(17, 20)",1
"(56, 25)",1
"(55, 35)",0
"(20, 7)",0
"(59, 36)",0
"(42, 20)",1
"(23, 26)",0
"(6, 54)",1
"(45, 9)",1
"(32, 2)",0
"(13, 32)",1
"(35, 15)",1
"(18, 45)",0
"(38, 40)",0
"(11, 22)",0
"(50, 39)",1
"(14, 1)",0
"(36, 22)",0
"(1, 28)",1
"(39, 11)",0
"(26, 12)",0
"(48, 17)",0
"(29, 17)",0
"(15, 34)",1
"(54, 27)",0
"(19, 39)",1
"(2, 53)",1
"(22, 48)",1
"(5, 24)",0
"(27, 39)",1
"(47, 40)",0
"(30, 16)",1
"(52, 37)",0
"(17, 13)",1
"(56, 32)",1
"(55, 56)",1
"(20, 14)",0
"(42, 31)",1
"(23, 19)",0
"(6, 41)",1
"(45, 2)",0
"(10, 36)",1
"(32, 25)",1
"(31, 51)",1
"(35, 52)",0
"(18, 36)",1
"(57, 7)",1
"(38, 35)",1
"(43, 52)",0
"(8, 18)",0
"(11, 15)",1
"(14, 8)",1
"(36, 29)",0
"(1, 21)",0
"(39, 0)",0
"(26, 23)",1
"(48, 8)",1
"(51, 5)",0
"(15, 43)",1
"(54, 18)",0
"(19, 44)",1
"(2, 12)",0
"(24, 33)",0
"(5, 1)",0
"(47, 49)",1
"(30, 27)",0
"(52, 44)",0
"(17, 6)",0
"(56, 39)",0
"(55, 49)",1
"(20, 21)",1
"(3, 55)",1
"(59, 50)",1
"(42, 6)",1
"(23, 40)",0
"(6, 32)",0
"(10, 47)",1
"(32, 16)",0
"(31, 56)",0
"(18, 31)",1
"(57, 8)",1
"(40, 48)",1
"(43, 45)",1
"(8, 25)",0
"(11, 4)",1
"(14, 19)",0
"(36, 4)",1
"(39, 57)",0
"(26, 30)",1
"(48, 15)",0
"(12, 29)",1
"(51, 10)",0
"(15, 48)",1
"(54, 21)",1
"(19, 53)",1
"(2, 7)",1
"(24, 40)",1
"(5, 10)",1
"(27, 53)",1
"(30, 2)",0
"(52, 43)",0
"(56, 46)",0
"(55, 14)",1
"(20, 28)",0
"(42, 1)",0
"(23, 33)",1
"(6, 27)",1
"(28, 44)",1
"(32, 23)",1
"(31, 33)",1
"(35, 34)",1
"(18, 22)",0
"(57, 17)",1
"(40, 55)",1
"(43, 34)",0
"(8, 0)",1
"(7, 56)",1
"(33, 8)",1
"(14, 26)",1
"(36, 3)",1
"(39, 54)",0
"(26, 25)",1
"(48, 6)",1
"(12, 20)",1
"(51, 19)",1
"(15, 57)",1
"(19, 58)",1
"(2, 30)",1
"(24, 47)",1
"(27, 10)",1
"(49, 25)",0
"(30, 5)",1
"(52, 50)",1
"(0, 40)",0
"(56, 53)",0
"(55, 7)",1
"(20, 27)",0
"(3, 37)",0
"(42, 8)",0
"(6, 18)",1
"(28, 43)",1
"(32, 46)",0
"(31, 46)",0
"(35, 43)",1
"(18, 17)",1
"(57, 26)",0
"(21, 4)",0
"(43, 27)",1
"(8, 7)",1
"(7, 49)",0
"(11, 50)",1
"(33, 1)",0
"(14, 29)",0
"(36, 10)",0
"(39, 47)",0
"(44, 58)",0
"(12, 19)",1
"(51, 24)",1
"(15, 6)",0
"(37, 21)",1
"(2, 25)",1
"(24, 54)",0
"(27, 3)",1
"(49, 18)",1
"(30, 12)",0
"(52, 57)",0
"(0, 47)",0
"(55, 28)",0
"(20, 34)",1
"(3, 42)",0
"(23, 55)",0
"(6, 21)",0
"(28, 34)",1
"(32, 37)",0
"(31, 23)",0
"(53, 38)",1
"(18, 8)",0
"(57, 35)",0
"(40, 37)",1
"(21, 13)",1
"(43, 16)",0
"(8, 14)",0
"(7, 46)",1
"(11, 43)",1
"(33, 26)",0
"(36, 49)",1
"(58, 2)",1
"(39, 36)",1
"(44, 49)",1
"(9, 17)",1
"(48, 52)",1
"(12, 10)",1
"(15, 15)",0
"(37, 30)",1
"(2, 16)",1
"(27, 24)",1
"(49, 11)",0
"(52, 0)",0
"(0, 38)",0
"(55, 21)",1
"(20, 41)",0
"(3, 19)",0
"(25, 34)",0
"(6, 12)",0
"(28, 57)",0
"(31, 28)",1
"(53, 47)",0
"(18, 3)",1
"(57, 36)",0
"(40, 44)",0
"(21, 22)",0
"(4, 50)",0
"(43, 9)",1
"(8, 53)",1
"(7, 39)",1
"(46, 6)",0
"(11, 32)",0
"(33, 19)",0
"(16, 53)",0
"(36, 56)",0
"(58, 13)",1
"(41, 51)",0
"(44, 40)",0
"(9, 26)",1
"(48, 43)",0
"(12, 1)",0
"(15, 20)",0
"(37, 7)",1
"(24, 4)",1
"(27, 17)",1
"(49, 12)",0
"(13, 30)",1
"(52, 15)",0
"(55, 18)",1
"(20, 48)",0
"(3, 24)",1
"(25, 43)",0
"(6, 7)",1
"(28, 48)",1
"(32, 51)",1
"(31, 5)",1
"(53, 40)",0
"(57, 45)",1
"(40, 19)",0
"(21, 31)",1
"(4, 57)",1
"(43, 14)",0
"(7, 28)",0
"(46, 9)",1
"(29, 47)",0
"(33, 20)",1
"(16, 44)",0
"(36, 39)",0
"(58, 20)",1
"(41, 52)",1
"(44, 39)",1
"(9, 3)",1
"(48, 34)",1
"(12, 56)",0
"(34, 13)",1
"(15, 29)",0
"(37, 0)",0
"(24, 11)",0
"(27, 22)",1
"(49, 5)",0
"(13, 23)",1
"(52, 22)",0
"(0, 52)",0
"(3, 1)",1
"(25, 44)",1
"(28, 15)",1
"(50, 28)",1
"(31, 2)",0
"(53, 49)",1
"(1, 43)",1
"(57, 54)",0
"(40, 26)",0
"(21, 24)",1
"(4, 32)",1
"(43, 7)",1
"(8, 35)",1
"(7, 21)",1
"(46, 16)",1
"(29, 40)",0
"(33, 45)",1
"(16, 35)",1
"(36, 46)",1
"(58, 31)",0
"(22, 9)",1
"(44, 30)",0
"(9, 4)",0
"(12, 55)",1
"(34, 4)",0
"(15, 26)",0
"(37, 9)",0
"(24, 18)",1
"(45, 57)",1
"(13, 16)",0
"(52, 29)",0
"(0, 11)",0
"(38, 24)",1
"(3, 6)",1
"(25, 53)",0
"(28, 6)",1
"(50, 23)",1
"(31, 11)",1
"(53, 58)",1
"(1, 44)",1
"(40, 1)",0
"(21, 33)",0
"(4, 47)",0
"(8, 42)",0
"(7, 18)",0
"(46, 27)",1
"(29, 33)",1
"(33, 38)",1
"(16, 26)",1
"(54, 43)",0
"(58, 38)",0
"(41, 38)",1
"(22, 0)",0
"(44, 21)",1
"(9, 13)",0
"(12, 46)",0
"(34, 31)",1
"(37, 50)",0
"(59, 13)",1
"(24, 25)",0
"(45, 50)",0
"(10, 20)",1
"(49, 55)",1
"(13, 9)",0
"(0, 2)",0
"(38, 19)",0
"(3, 15)",1
"(28, 29)",1
"(50, 14)",0
"(53, 3)",0
"(1, 37)",1
"(40, 8)",1
"(21, 42)",0
"(4, 22)",0
"(26, 39)",0
"(7, 11)",0
"(46, 34)",1
"(29, 58)",1
"(16, 17)",1
"(54, 34)",0
"(58, 33)",0
"(41, 47)",1
"(22, 27)",1
"(5, 49)",1
"(44, 12)",0
"(9, 54)",1
"(47, 1)",0
"(12, 37)",0
"(34, 22)",0
"(17, 54)",0
"(37, 59)",1
"(59, 2)",0
"(42, 54)",0
"(45, 43)",1
"(10, 31)",0
"(49, 40)",0
"(13, 2)",1
"(0, 25)",0
"(38, 10)",1
"(25, 7)",1
"(28, 20)",1
"(50, 9)",1
"(14, 35)",1
"(53, 12)",0
"(40, 15)",1
"(21, 51)",0
"(4, 29)",0
"(26, 46)",1
"(7, 0)",0
"(46, 37)",0
"(29, 51)",1
"(33, 48)",0
"(16, 8)",0
"(54, 37)",0
"(19, 5)",0
"(58, 40)",1
"(41, 16)",1
"(22, 18)",0
"(5, 58)",1
"(44, 11)",0
"(47, 14)",0
"(30, 50)",0
"(34, 17)",0
"(17, 47)",0
"(37, 36)",0
"(59, 27)",1
"(42, 49)",1
"(45, 36)",1
"(10, 6)",0
"(49, 33)",0
"(13, 59)",0
"(35, 18)",0
"(0, 16)",1
"(38, 13)",0
"(25, 8)",0
"(28, 19)",0
"(50, 0)",1
"(14, 42)",0
"(53, 21)",0
"(1, 55)",0
"(4, 4)",1
"(26, 41)",1
"(46, 44)",1
"(29, 12)",1
"(51, 35)",0
"(16, 15)",0
"(19, 10)",1
"(2, 46)",0
"(58, 51)",0
"(41, 25)",0
"(22, 21)",0
"(5, 35)",1
"(44, 2)",0
"(9, 32)",1
"(47, 23)",1
"(30, 53)",1
"(34, 40)",0
"(17, 32)",1
"(56, 5)",1
"(37, 45)",1
"(59, 16)",1
"(42, 56)",1
"(23, 14)",1
"(45, 29)",0
"(10, 1)",1
"(13, 52)",0
"(35, 27)",1
"(0, 23)",1
"(38, 4)",1
"(25, 17)",0
"(50, 59)",0
"(14, 45)",1
"(53, 30)",1
"(1, 8)",0
"(39, 31)",0
"(4, 3)",0
"(26, 48)",1
"(46, 55)",1
"(29, 5)",1
"(51, 40)",1
"(16, 6)",1
"(54, 55)",0
"(19, 19)",1
"(2, 41)",0
"(58, 58)",0
"(41, 2)",0
"(22, 44)",1
"(5, 44)",0
"(9, 41)",0
"(47, 28)",1
"(34, 35)",0
"(17, 25)",1
"(56, 12)",0
"(55, 44)",1
"(59, 41)",1
"(42, 35)",1
"(23, 7)",0
"(45, 22)",0
"(10, 8)",1
"(13, 45)",0
"(35, 0)",1
"(18, 56)",0
"(25, 26)",1
"(11, 27)",1
"(50, 50)",1
"(14, 52)",0
"(1, 1)",0
"(39, 20)",0
"(4, 10)",0
"(26, 59)",1
"(29, 30)",0
"(51, 49)",0
"(54, 14)",0
"(19, 24)",0
"(2, 32)",1
"(41, 11)",0
"(22, 39)",0
"(5, 21)",1
"(27, 40)",1
"(47, 37)",1
"(30, 39)",1
"(34, 58)",0
"(17, 18)",0
"(56, 19)",0
"(55, 37)",1
"(59, 46)",1
"(42, 42)",1
"(23, 28)",0
"(45, 15)",1
"(10, 51)",0
"(32, 12)",1
"(13, 38)",1
"(35, 9)",1
"(18, 51)",0
"(38, 54)",1
"(43, 57)",0
"(11, 16)",0
"(50, 45)",1
"(1, 26)",0
"(39, 13)",0
"(26, 2)",1
"(48, 27)",0
"(29, 23)",0
"(51, 54)",1
"(15, 36)",0
"(54, 1)",0
"(19, 33)",1
"(2, 59)",1
"(41, 12)",1
"(5, 30)",0
"(27, 33)",1
"(47, 34)",1
"(30, 46)",1
"(34, 53)",1
"(17, 11)",1
"(56, 26)",0
"(55, 34)",1
"(20, 0)",1
"(59, 39)",1
"(42, 21)",0
"(23, 21)",1
"(6, 55)",0
"(45, 8)",1
"(10, 58)",1
"(32, 3)",0
"(31, 53)",1
"(35, 14)",1
"(18, 42)",0
"(38, 41)",0
"(11, 9)",0
"(50, 36)",0
"(14, 6)",0
"(36, 23)",1
"(1, 19)",0
"(39, 10)",0
"(26, 13)",0
"(48, 18)",1
"(29, 16)",0
"(15, 45)",1
"(54, 24)",0
"(19, 38)",1
"(2, 50)",0
"(22, 49)",1
"(5, 7)",0
"(27, 38)",1
"(47, 43)",1
"(30, 17)",0
"(52, 38)",1
"(17, 12)",1
"(56, 33)",0
"(55, 59)",1
"(20, 15)",0
"(3, 49)",1
"(42, 28)",0
"(23, 18)",1
"(6, 46)",1
"(45, 1)",1
"(10, 37)",1
"(32, 26)",0
"(31, 50)",1
"(35, 55)",1
"(18, 37)",0
"(57, 6)",1
"(38, 32)",1
"(43, 55)",1
"(8, 19)",1
"(11, 14)",0
"(14, 9)",0
"(36, 30)",0
"(1, 20)",1
"(39, 3)",0
"(26, 20)",1
"(48, 9)",0
"(51, 4)",0
"(15, 42)",0
"(54, 19)",0
"(19, 47)",1
"(2, 13)",0
"(24, 34)",1
"(5, 0)",1
"(47, 48)",1
"(30, 24)",0
"(52, 45)",1
"(17, 5)",0
"(56, 40)",1
"(55, 48)",1
"(20, 22)",1
"(3, 54)",0
"(59, 53)",0
"(42, 7)",0
"(23, 43)",1
"(6, 33)",1
"(10, 44)",1
"(32, 17)",1
"(31, 59)",0
"(18, 28)",1
"(57, 15)",0
"(40, 49)",0
"(43, 44)",1
"(8, 26)",1
"(11, 7)",1
"(14, 16)",0
"(36, 5)",0
"(39, 56)",0
"(26, 31)",1
"(48, 0)",0
"(12, 30)",1
"(51, 13)",0
"(15, 51)",1
"(19, 52)",0
"(2, 4)",0
"(24, 41)",1
"(5, 9)",0
"(27, 52)",0
"(47, 57)",1
"(30, 3)",0
"(52, 52)",1
"(56, 47)",0
"(55, 9)",1
"(20, 29)",0
"(42, 14)",1
"(23, 32)",0
"(6, 24)",1
"(28, 45)",1
"(32, 40)",1
"(31, 32)",1
"(35, 37)",0
"(18, 23)",0
"(57, 16)",0
"(40, 56)",1
"(43, 37)",1
"(8, 1)",0
"(7, 59)",1
"(33, 15)",0
"(14, 27)",1
"(36, 12)",0
"(39, 49)",0
"(48, 7)",1
"(12, 21)",0
"(51, 18)",0
"(15, 56)",0
"(2, 31)",1
"(24, 48)",1
"(27, 13)",0
"(49, 24)",0
"(30, 10)",0
"(52, 51)",1
"(0, 41)",1
"(56, 54)",0
"(55, 6)",1
"(20, 36)",0
"(3, 36)",0
"(42, 9)",1
"(23, 57)",1
"(6, 19)",0
"(28, 36)",0
"(32, 47)",1
"(31, 41)",1
"(35, 42)",1
"(18, 14)",1
"(57, 25)",0
"(21, 3)",1
"(43, 26)",0
"(8, 8)",0
"(7, 48)",0
"(11, 53)",1
"(33, 0)",1
"(16, 56)",1
"(36, 11)",0
"(39, 46)",1
"(44, 59)",0
"(12, 12)",0
"(51, 27)",1
"(15, 1)",1
"(37, 20)",0
"(2, 22)",0
"(24, 55)",0
"(27, 2)",0
"(49, 17)",0
"(30, 13)",0
"(52, 58)",1
"(0, 32)",0
"(55, 31)",1
"(20, 35)",0
"(3, 45)",1
"(23, 54)",1
"(6, 10)",0
"(28, 35)",1
"(32, 38)",0
"(31, 22)",1
"(53, 37)",0
"(18, 9)",1
"(57, 34)",1
"(40, 38)",1
"(21, 12)",1
"(4, 52)",1
"(43, 19)",1
"(8, 15)",1
"(7, 41)",0
"(11, 42)",1
"(33, 25)",1
"(36, 50)",1
"(58, 3)",1
"(39, 39)",1
"(44, 50)",1
"(9, 16)",1
"(48, 53)",1
"(12, 11)",1
"(15, 14)",1
"(37, 29)",0
"(2, 17)",1
"(27, 27)",0
"(49, 10)",1
"(52, 1)",1
"(0, 39)",0
"(55, 20)",0
"(20, 42)",0
"(3, 18)",1
"(25, 33)",0
"(6, 13)",0
"(28, 58)",0
"(31, 31)",0
"(53, 46)",0
"(18, 0)",1
"(57, 43)",0
"(40, 45)",1
"(21, 21)",1
"(4, 51)",1
"(43, 8)",0
"(8, 54)",0
"(7, 38)",1
"(46, 7)",1
"(11, 35)",1
"(33, 18)",1
"(16, 54)",1
"(36, 57)",1
"(58, 10)",1
"(41, 50)",0
"(44, 41)",0
"(9, 25)",1
"(48, 44)",1
"(12, 2)",0
"(15, 23)",0
"(37, 6)",1
"(24, 5)",1
"(27, 16)",1
"(49, 3)",0
"(13, 29)",1
"(52, 8)",1
"(20, 49)",1
"(3, 27)",0
"(25, 42)",1
"(6, 4)",1
"(28, 49)",0
"(32, 52)",0
"(31, 4)",1
"(53, 55)",0
"(57, 44)",0
"(40, 20)",1
"(21, 30)",0
"(4, 58)",1
"(43, 1)",1
"(7, 31)",0
"(46, 14)",1
"(29, 46)",1
"(33, 43)",0
"(16, 45)",1
"(36, 32)",1
"(58, 21)",1
"(41, 59)",1
"(44, 32)",1
"(9, 2)",0
"(48, 35)",1
"(12, 57)",0
"(34, 10)",0
"(15, 28)",1
"(37, 15)",0
"(24, 12)",0
"(49, 4)",0
"(13, 22)",1
"(52, 23)",0
"(0, 53)",1
"(20, 56)",0
"(3, 0)",0
"(25, 51)",1
"(28, 8)",1
"(50, 29)",0
"(31, 13)",1
"(53, 48)",0
"(1, 42)",1
"(57, 53)",0
"(40, 27)",0
"(21, 39)",0
"(4, 33)",0
"(43, 6)",1
"(8, 36)",1
"(7, 20)",1
"(46, 17)",0
"(29, 39)",0
"(33, 44)",0
"(16, 36)",1
"(36, 47)",1
"(58, 28)",1
"(22, 14)",1
"(44, 31)",1
"(9, 11)",1
"(12, 48)",1
"(34, 5)",0
"(17, 59)",1
"(37, 8)",1
"(24, 19)",1
"(45, 56)",0
"(13, 15)",1
"(52, 30)",0
"(0, 12)",1
"(38, 25)",1
"(3, 9)",1
"(25, 52)",1
"(28, 7)",0
"(50, 20)",1
"(31, 10)",1
"(53, 57)",0
"(1, 35)",1
"(40, 2)",0
"(21, 32)",1
"(4, 40)",0
"(8, 43)",1
"(7, 13)",0
"(46, 24)",1
"(29, 32)",0
"(33, 37)",0
"(16, 27)",0
"(54, 40)",0
"(58, 39)",0
"(41, 37)",0
"(22, 1)",0
"(5, 55)",0
"(44, 22)",0
"(9, 12)",0
"(12, 47)",0
"(34, 28)",1
"(37, 49)",1
"(59, 12)",1
"(24, 26)",1
"(45, 49)",1
"(10, 21)",0
"(49, 54)",1
"(13, 8)",0
"(0, 3)",1
"(38, 16)",0
"(3, 14)",1
"(28, 30)",1
"(50, 15)",0
"(53, 2)",0
"(1, 36)",1
"(40, 9)",1
"(21, 41)",1
"(4, 23)",1
"(26, 36)",1
"(7, 10)",1
"(46, 35)",0
"(29, 57)",1
"(16, 18)",0
"(54, 35)",1
"(58, 46)",0
"(41, 46)",0
"(22, 24)",1
"(5, 48)",0
"(44, 13)",0
"(9, 53)",1
"(47, 0)",0
"(12, 38)",0
"(34, 23)",0
"(17, 53)",1
"(37, 58)",1
"(59, 5)",0
"(42, 55)",1
"(45, 42)",0
"(10, 28)",1
"(49, 47)",0
"(13, 1)",1
"(0, 26)",0
"(38, 11)",0
"(25, 6)",0
"(28, 21)",0
"(50, 6)",1
"(14, 32)",1
"(53, 11)",0
"(21, 50)",0
"(4, 30)",1
"(26, 47)",0
"(7, 3)",0
"(46, 42)",0
"(29, 50)",1
"(33, 55)",0
"(16, 9)",0
"(54, 58)",1
"(19, 4)",0
"(58, 41)",0
"(41, 23)",0
"(22, 19)",1
"(5, 57)",0
"(44, 4)",0
"(47, 9)",1
"(30, 51)",1
"(34, 46)",1
"(17, 46)",1
"(37, 35)",1
"(59, 26)",0
"(45, 35)",1
"(10, 7)",1
"(49, 32)",0
"(13, 58)",1
"(35, 21)",0
"(0, 17)",1
"(38, 2)",1
"(25, 15)",0
"(50, 1)",0
"(14, 43)",0
"(53, 20)",0
"(1, 54)",0
"(21, 59)",0
"(4, 5)",1
"(26, 54)",0
"(46, 45)",0
"(29, 11)",1
"(51, 34)",0
"(16, 0)",0
"(19, 13)",1
"(2, 47)",0
"(58, 48)",0
"(41, 24)",1
"(22, 42)",0
"(5, 34)",1
"(44, 3)",0
"(9, 39)",0
"(47, 22)",0
"(30, 58)",0
"(34, 41)",1
"(17, 39)",0
"(56, 6)",1
"(37, 44)",0
"(59, 19)",0
"(42, 57)",1
"(23, 9)",0
"(45, 28)",0
"(10, 14)",1
"(13, 51)",0
"(35, 26)",0
"(38, 5)",0
"(25, 16)",0
"(50, 56)",1
"(14, 50)",1
"(53, 29)",0
"(1, 15)",0
"(39, 30)",0
"(4, 12)",0
"(26, 49)",1
"(46, 52)",1
"(29, 4)",1
"(51, 43)",1
"(16, 7)",0
"(54, 52)",0
"(19, 18)",0
"(2, 38)",1
"(58, 59)",0
"(41, 1)",1
"(22, 45)",0
"(5, 43)",0
"(9, 40)",0
"(47, 31)",0
"(34, 32)",1
"(17, 24)",1
"(56, 13)",0
"(55, 47)",0
"(59, 40)",0
